date,ARDA,BRUC,CAMP,CORR,GOUN,KOND,MEAR,MTMA,NOON,REDB,BOKA,BROW,CASU,COOM,COYR,DULB,DUMB,FLAG,GUND,KWOB,LITT,MART,MIRI,MURA,NONA,PARK,QUEE,TAAN,TAAR,TOOL,WAGI,WALB,WARG,WEST,WHIN,WHIW,YEAL
28/01/1994,46.58389262,45.39655172,101.4279176,80.928,67.56024096,84.35776024,32.88466258,151.5257235,125.8741259,167.8776596,71.2407767,60.2363397,33.52411576,46.90256959,19.682397,140.5078534,13.33333333,36.19287129,22.24616671,51.08064516,86.8057554,17.98527865,28.0060423,105.5542169,174.5764706,12.69161983,17.70672969,178.3004138,127.3821782,31.50560436,39.24022346,58.33374536,21.88071571,28.04347826,156.4255085,176.9848739,17.48118532
13/02/1994,49.06040268,42.98275862,106.0463688,81.208,81.90286145,79.28541902,NA,150.8745981,122.6853147,162.7553191,97.21165049,64.42462146,41.94855305,50.95717345,NA,133.4816754,14.53470832,NA,NA,NA,94.11654676,18.41114616,31.04833837,113.7148594,175.4352941,NA,NA,178.6753103,127.8679868,34.58527719,NA,70.29419036,NA,NA,154.8774052,167.177591,18.98730009
1/03/1994,53.67114094,41.89655172,71.83391545,83.168,86.14457831,88.77527245,41.45439673,69.57877814,126.6783217,174.3138298,112.4543689,84.01974984,55.46302251,53.08351178,24.49157303,134.591623,15.22093178,64.0209901,32.81265682,93.14516129,107.5438849,18.58990536,31.78549849,124.2155288,177.8352941,13.65406234,23.03871258,180.441931,128.8574257,38.79430476,53.5698324,89.24969098,32.84691849,48.7826087,165.317757,175.6907563,19.24741298
2/04/1994,102.9261745,48.53448276,94.69372516,85.112,96.94427711,103.7663786,54.600818,124.1213826,136.8111888,185.8989362,130.5669903,128.0309414,90.26045016,63.96895075,30.24307116,136.6439791,17.66012548,85.66178218,57.87844996,123.7307692,120.2359712,20.36487907,34.60120846,136.1499331,184.2117647,15.93229433,30.5070898,186.4863448,131.720132,47.1448046,129,109.4932015,79.9582505,119.168798,183.4332051,192.0151261,22.09313264
18/04/1994,98.4295302,45.31034483,110.2617126,82.968,105.8463855,102.2392584,56.2609407,145.0755627,134.8951049,189.1382979,136.7592233,132.1073074,100.4694534,67.11134904,32.36666667,136.2041885,18.75383794,91.25782178,65.39224979,131.3002481,124.3856115,20.90115668,34.88217523,136.4886212,182.6,16.77542156,34.77875309,187.7635862,130.6114411,50.82762799,150.0055866,109.4721879,109.6878728,126.5677749,188.6195712,182.1915966,23.03198495
4/05/1994,138.3825503,51.55172414,NA,82.76,114.372741,105.6717615,NA,173.0096463,NA,198.143617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/06/1994,NA,NA,NA,NA,NA,NA,21.6986077,NA,66.71328671,NA,NA,NA,NA,NA,22.89047262,65.83769634,NA,NA,NA,74.11662531,52.15971223,NA,NA,NA,NA,NA,NA,NA,NA,35.32687065,NA,64.6946848,NA,43.63171355,57.96811435,NA,NA
21/06/1994,38.11409396,NA,NA,40.696,44.92916353,40.44972749,17.50736498,19.25744167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8/08/1994,47.73154362,28,61.17116358,34.608,57.72364458,61.14637354,14.95090016,54.92202572,68.46153846,39.19148936,33.78058252,17.29221636,54.05466238,28.95503212,26.55638816,52.59685864,15.40370129,24.23275178,21.69500976,95.36476427,42.3381295,13.94526316,19.45317221,34.93975904,34.83529412,12.70327701,15.65735526,43.01848276,NA,33.95001515,29.95335821,51.407911,14.93638171,22.36828645,35.97743533,33.83576233,12.13452493
24/08/1994,47.66442953,26.62068966,53.14561002,32.512,NA,74.6852687,13.5603272,69.34003215,72.60839161,40.56914894,19.30873786,15.95128374,NA,NA,NA,28.14659686,14.09653251,20.8439604,NA,NA,21.61870504,NA,16.46363636,24.59437751,28.34117647,NA,12.34969601,31.00468966,45.76193619,29.20781581,47.25139665,30.69097651,12.6640159,24.66496164,23.11269929,34.33501401,10.79021637
25/09/1994,55.27516779,NA,64.50475732,32.52,88.19804217,87.3847551,NA,82.79742765,NA,54.88829787,23.12815534,17.0283081,29.22508039,18.08458244,NA,29.31937173,16.28018622,21.17306931,19.12517424,122.1253102,23.94388489,14.01577287,17.13897281,38.85676037,34.41176471,11.86356668,13.31037587,40.28524138,57.10583058,31.81096637,38.86405959,31.58714462,14.5666004,18.73401535,32.25728422,48.82352941,11.19943556
11/10/1994,NA,31.48275862,73.17836926,NA,NA,NA,NA,NA,NA,88.53191489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/10/1994,NA,NA,83.36348308,NA,NA,NA,NA,127.0667203,NA,105.7234043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/11/1994,95.23489933,32.31034483,90.10273395,41.384,98.70180723,91.98452963,20.64989775,162.2122186,115.2237762,126.7819149,65.63300971,21.69453588,NA,NA,NA,65.41361257,NA,NA,31.15305269,NA,45.58129496,20.76550999,NA,NA,144.9764706,NA,20.83592167,140.5321379,102.7445545,63.73826113,NA,52.40296663,19.44135189,33.27621483,109.8345245,155.2745098,13.34195673
28/11/1994,93.43624161,32.0862069,96.44718776,55.888,83.37650602,80.91801328,19.61676892,160.8118971,121.4545455,109.9148936,NA,22.15997367,NA,NA,NA,51.56020942,NA,37.2550495,38.51630889,NA,54.51654676,18.25026288,27.99697885,80.71619813,151.1058824,NA,17.94530722,NA,118.029923,59.21660103,98.55307263,47.38442522,17.06361829,39.74424552,91.66465091,133.3882353,12.59313264
14/12/1994,104.5302013,38.70689655,101.9283392,69.936,114.373494,95.41413003,25.16768916,159.2130225,127.8951049,129.7553191,97.65436893,27.77419355,58.47909968,51.41862955,54.97209738,91.39267016,23.16711721,61.40712871,47.42849178,130.2419355,78.56546763,18.58254469,25.59214502,114.3038822,157.6823529,18.97317322,26.37879811,157.2529655,114.5353135,68.71039079,136.0577281,48.34857849,19.25646123,NA,159.9818582,151.8089636,15.39604892
30/12/1994,100.2684564,40.93103448,NA,76.392,102.1400602,96.33395966,NA,82.69533762,NA,127.4468085,120.5495146,NA,79.93569132,60.9143469,88.16891386,138.2356021,27.43807569,NA,64.9244494,127.0905707,92.64892086,NA,NA,NA,NA,NA,NA,126.5117241,87.64114411,100.921236,158.9851024,86.35599506,NA,78.92327366,148.8763057,NA,NA
15/01/1995,75.42281879,37.86206897,76.34132241,75.4,87.5128012,83.84773895,30.20368098,74.24598071,112.1468531,82.86702128,109.3650485,35.359447,NA,54.80620985,NA,123.5340314,23.32854425,NA,NA,NA,95.01582734,NA,NA,NA,133.7529412,NA,NA,154.3169655,113.8750275,94.03756437,NA,69.5092707,NA,NA,136.5382078,129.5165266,16.41298213
31/01/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.584466,46.67807768,88.05787781,66.84475375,77.27490637,129.3507853,25.82282072,NA,65.07722331,129.6774194,106.3755396,25.84542587,31.81873112,109.1740295,157.3411765,28.08405723,44.66284042,161.7925517,118.4987899,106.2962739,138.7150838,94.95550062,22.90059642,88.94373402,136.8053876,152.9170868,19.22248354
16/02/1995,125.3221477,50.37931034,111.4620017,83.776,119.753012,109.7261681,49.1795501,90.48633441,138.1958042,138.5851064,129.2776699,57.88742594,105.9356913,90.48072805,97.16423221,138.3036649,30.36241824,97.28752475,80.07973237,136.7791563,121.1928058,33.82229232,36.52265861,130.5542169,167.3058824,38.03628002,66.15710106,172.0595862,125.6748075,118.1890336,155.4301676,114.8924598,31.32405567,101.5780051,166.2539857,177.4717087,20.03433678
20/03/1995,127.9597315,47.79310345,94.67963387,83.168,125.8817771,118.1708005,60.17177914,127.2081994,143.4825175,143.1117021,128.2893204,71.86372614,115.9517685,105.3415418,131.7941948,136.8900524,34.92355699,110.6328713,95.63395595,136.5669975,124.6848921,50.40904311,79.29305136,138.6198126,172.8235294,66.53168114,80.35831645,173.0708966,124.7256326,123.0427143,167.5121043,112.6291718,60.17892644,103.1355499,186.3771303,179.502521,22.95390405
5/04/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.6970874,96.08624095,118.2250804,112.6359743,129.6754682,144.4973822,42.06040582,103.5017822,105.1017563,134.7791563,126.7467626,56.24815983,108.9607251,139.6291834,185.1529412,75.28972918,82.79945982,178.7048276,126.4330033,122.9893972,178.2588454,114.4524104,87.66600398,103.1329923,170.211105,193.7971989,70.38523048
21/04/1995,120.1744966,46.74137931,NA,89.912,121.3938253,127.8978454,67.77546012,NA,128.5454545,127.8882979,118.6660194,96.9881501,125.0996785,107.5481799,136.1722846,145.921466,34.90552022,103.3306931,96.40814051,NA,130.4258993,67.68210526,110.4773414,141.6546185,177.6352941,76.62084824,85.02385775,184.3384828,128.4125413,132.0333232,164.6945996,119.0173053,104.9423459,116.5907928,169.0505772,174.9731092,26.13405456
7/05/1995,121.6845638,42,88.06793544,78.888,120.2003012,116.6137603,70.39132214,95.60610932,122.7272727,131.4574468,129.8330097,97.6524029,123.1800643,114.4925054,128.379588,136.7591623,36.47275681,99.78415842,94.04293281,129.0694789,126.2805755,74.78023134,106.8851964,127.5421687,174.6823529,78.11599387,81.7602971,177.4551724,120.6783278,119.9933354,158.9162011,108.2385661,107.4333996,115.3196931,173.793293,190.3551821,25.06873823
24/06/1995,27.72483221,31.24137931,NA,59.904,69.20180723,62.9667899,25.24078624,25.95900322,NA,38.87234043,NA,39.18050066,NA,NA,NA,72.34554974,30.58348633,52.12792079,48.8129356,85.24069479,62.47338129,39.70241851,42.04833837,65.48995984,42.49411765,35.99310169,36.75844214,75.9542069,NA,67.54165404,64.48044693,NA,46.9582505,58.71099744,66.00824629,60.967507,18.17647059
11/08/1995,26.27516779,NA,30.86806561,NA,68.84939759,NA,NA,17.76712329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27/08/1995,21.96644295,NA,32.49427918,NA,68.37198795,65.67819116,NA,22.90594855,30.75524476,30.19148936,19.1871345,NA,57.11897106,15.6745182,59.29842638,67.95811518,23.54334961,NA,24.0672433,91.19354839,23.75827338,NA,NA,NA,NA,NA,NA,NA,NA,61.00090882,34.96275605,49.56118665,NA,NA,26.24641676,NA,15.1972693
12/09/1995,23.51006711,20.96551724,32.78056124,33.968,82.40135542,NA,11.34192229,NA,NA,34.5106383,NA,NA,NA,16.70235546,NA,73.42931937,NA,NA,NA,NA,23.77553957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/10/1995,29.85234899,24.81034483,46.96206191,44.504,87.76581325,92.63322059,12.8192229,96.74839228,37.83916084,57.39361702,27.0407767,18.87491771,86.56913183,17.88436831,84.92059925,125.1727749,32.36603925,38.34811881,27.28909953,110.1861042,32.63597122,24.02733964,26.22054381,68.93708166,80.28235294,17.27286663,23.76839973,97.44717241,98.45852585,108.0084823,54.858473,67.15822002,14.92842942,23.05882353,52.79989005,106.529972,12.89934149
15/11/1995,30.85234899,27.5862069,NA,NA,NA,NA,13.11492843,NA,51.90909091,93.0212766,NA,NA,96.4340836,20.78265525,97.79044944,NA,NA,50.62415842,NA,112.4193548,41.35107914,30.38590957,29.29305136,87.86880857,NA,21.3740419,30.43191537,136.1942069,NA,NA,104.8193669,NA,18.18290258,32.67774936,109.0626718,NA,NA
1/12/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/12/1995,31.79865772,31.67241379,51.3886547,72.88,92.01506024,94.19641739,13.08507157,50.42845659,90.98601399,143.3138298,71.49126214,22.20408163,NA,39.32976445,NA,120.4293194,39.44710319,72.23247525,50.64733761,NA,74.93093525,53.5320715,35.51057402,112.647925,136.7294118,30.54777721,52.80441143,154.1191724,114.1729373,121.1669191,131.1620112,108.7021014,18.62624254,115.8721228,126.7531611,156.0296919,13.61806209
2/01/1996,32.87248322,30.75862069,65.74382753,73.608,89.06325301,91.47895528,13.49120654,79.92845659,87.60839161,89.48404255,84.90097087,24.68992758,98.08038585,31.01820128,110.8938202,119.1151832,38.83133093,61.61821782,54.52299972,100.7084367,77.15827338,41.3533123,35.49848943,99.85676037,134.7411765,31.37889627,41.93855503,139.4874483,106.2552255,120.4241139,133.4487896,104.1718171,19.39761431,94.91815857,139.0665201,136.6913165,14.70037629
18/01/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5398058,36.81040158,NA,NA,NA,122.6020942,NA,NA,NA,NA,108.9784173,77.76235542,78.75528701,124.4926372,156.6352941,54.0779254,NA,150.3117241,113.6488449,122.8264162,164.9534451,108.0754017,NA,NA,NA,170.0005602,18.98494826
3/02/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.561165,42.49308756,116.4180064,57.31049251,131.0960674,121.5863874,63.03749499,95.5029703,84.8238082,104.9255583,113.771223,90.49526814,99.03021148,120.6184739,151.0823529,64.03091467,79.39522845,151.486069,114.069527,123.7579521,151.5214153,108.1174289,41.35984095,143.8184143,166.4359538,177.4386555,18.03951082
6/03/1996,51.52348993,51.39655172,107.6389257,NA,137.0278614,NA,21.31738241,153.9935691,138.2307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/03/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.44753747,147.7308989,NA,87.31454412,NA,NA,110.6476427,59.89784173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7718527,NA,NA
7/04/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.8621359,65.69321922,121.2186495,64.45074946,118.3123596,114.6910995,83.21091977,82.33821782,116.751603,108.5483871,127.6302158,122.4921136,113.3232628,130.2998661,160.8470588,105.5625958,73.55007878,158.7048276,117.1537954,120.768252,163.3500931,108.5018541,106.3638171,134.1713555,142.3694338,178.7781513,24.14299153
23/04/1996,60.03355705,45.68965517,NA,77.408,NA,94.54077415,23.0294599,89.28456592,117.6783217,89.07446809,NA,67.45292956,NA,74.9496788,119.9910112,114.2513089,NA,NA,100.1647616,NA,120.6517986,NA,NA,NA,145.7529412,74.48364844,NA,NA,NA,114.9188125,142.0540037,106.7713226,NA,NA,163.6173722,167.6106443,25.92521167
9/05/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.01553398,NA,74.35048232,55.62098501,70.47790262,73.96858639,57.44486908,NA,66.98606078,69.63275434,78.19280576,NA,NA,NA,NA,NA,NA,87.63834483,78.27326733,72.0330203,NA,77.09888752,NA,NA,89.38482683,NA,NA
25/05/1996,78.71812081,40.77586207,85.39995181,75.16,109.8644578,99.9838922,23.13671715,90.73954984,116.4335664,119.7819149,116.7533981,80.79776021,116.1511254,84.01498929,119.5717228,103.9947644,73.6772917,91.55326733,88.16420407,102.5843672,110.8589928,118.1388013,89.95468278,118.8366801,136.0941176,80.08175779,71.41602882,154.897931,111.8090209,106.9079067,146.4487896,99.50679852,98.16898608,118.1994885,148.1566795,167.2280112,25.82633318
10/06/1996,NA,NA,NA,63.936,64.34917044,72.17109718,22.18010643,50.29605792,83.96503497,67.9893617,NA,62.18379447,89.76205788,68.31156317,NA,84.11518325,63.4643877,60.68106181,88.40312239,NA,NA,77.73817035,61.1510574,75.25970549,101.9764706,50.13309445,43.46800361,129.2714483,94.89240924,90.88882157,98.54376164,76.13967862,67.22067594,64.17647059,NA,120.6733894,24.40461611
26/06/1996,NA,NA,49.55720492,NA,NA,NA,NA,34.84875302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/07/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43729904,NA,24.40580524,NA,NA,NA,NA,47.37841191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13/08/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2740448,NA,NA,16.96569179,26.95287958,NA,NA,18.45776415,NA,28.14100719,NA,15.58912387,NA,13.22352941,NA,NA,NA,NA,NA,19.12686567,NA,NA,NA,NA,NA,NA
29/08/1996,22.44966443,22.24137931,36.83295195,30.464,49.91641566,65.03608118,10.26554828,27.00884244,47.75524476,32.5106383,NA,13.16063199,NA,NA,NA,26.46596859,NA,NA,NA,NA,NA,NA,NA,NA,13.57647059,NA,NA,13.21406897,24.67172717,28.84065435,NA,26.54882571,NA,NA,14.80153931,11.36470588,10.35183443
14/09/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.30679612,18.31468071,21.90675241,16.00214133,NA,31.2617801,24.0719697,15.0150495,14.81265682,48.191067,NA,15.09884332,16.82477341,22.61579652,22.52941176,13.27439959,12.29282017,NA,22.99405941,32.37109967,23.96461825,32.59950556,16.02982107,16.0230179,30.26992853,16.7372549,15.54280339
30/09/1996,NA,NA,NA,NA,NA,NA,NA,NA,57.32867133,NA,NA,NA,22.30868167,NA,NA,NA,NA,NA,NA,44.17493797,NA,15.33753943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/11/1996,27.43624161,24.20689655,38.7628568,31.952,NA,76.45158462,11.50879346,64.93810289,71.86013986,51.14361702,13.17669903,14.44305464,21.37299035,13.49678801,18.0494382,32.01570681,NA,NA,NA,62.77915633,17.92661871,NA,NA,NA,37.82352941,NA,NA,14.76137931,31.49416942,34.90760376,NA,29.37082818,NA,NA,36.01759208,12.94005602,12.72953904
3/12/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78135048,15.41970021,22.21872659,NA,NA,NA,NA,NA,NA,17.46056782,18.69486405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/12/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.64951768,15.02997859,22.86292135,NA,31.82413897,16.98970297,14.1240591,95.43796526,20.94244604,13.75814932,18.88217523,37.45381526,NA,10.55901891,9.749718659,NA,NA,NA,46.23836127,NA,16.00198807,14.10997442,NA,NA,22.35183443
4/01/1997,35.10067114,33.89655172,79.99000361,NA,92.09487952,NA,NA,125.8247588,120.3846154,142.6223404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/01/1997,39.67114094,38.34482759,97.72287125,76.232,122.6950301,109.4622949,15.57832311,137.7065916,130.2867133,141.6595745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.11540616,NA
21/02/1997,42.17449664,36,54.53089245,72.856,NA,84.68959038,NA,74.48713826,NA,86.57978723,37.18834951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.52941176,NA,NA
9/03/1997,NA,NA,NA,81.56,113.0519578,102.4514594,17.32965235,94.09967846,116.8881119,79.63297872,58.46213592,25.60895326,69.63022508,47.15845824,46.48782772,127.3612565,53.60454212,42.93386139,33.5862838,105.6315136,63.61726619,17.73501577,29.25075529,125.0147256,142.1294118,18.85258048,14.4199865,164.0146207,140.1746975,125.2532566,132.7132216,65.27441286,25.70178926,38.02557545,137.1940627,27.5719888,24.09642521
25/03/1997,NA,46.98275862,NA,NA,120.3418675,NA,NA,114.3400322,134.2587413,146.356383,NA,NA,81.64951768,54.70877944,51.61779026,NA,63.56481111,53.36792079,43.73487594,NA,NA,18.68138801,31.64350453,132.6291834,NA,21.18395503,15.94868332,NA,NA,NA,139.2588454,NA,34.71570577,60.42710997,NA,NA,27.95766698
29/06/1997,27.05369128,30.29310345,27.68828654,70.488,87.25094197,89.6336261,16.91881919,134.2250804,89.94405594,96.30319149,NA,26.94315929,NA,NA,NA,72.17277487,NA,NA,NA,NA,NA,NA,NA,NA,43.62352941,NA,NA,NA,NA,81.89821266,NA,49.27070457,NA,NA,NA,25.86580573,22.55571361
31/07/1997,NA,NA,27.15115718,NA,NA,NA,NA,80.6840836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/08/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.46148782,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.13669821,NA,27.75368139,25.21176471,12.9961676,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.93389356,NA
1/09/1997,NA,NA,NA,NA,88.91566265,81.4648002,NA,77.89790997,75.31468531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/10/1997,29.61073826,23.18965517,27.80549199,76.848,91.90361446,80.6930352,16.24580777,107.6262058,82.62237762,95.5106383,NA,25.61553654,NA,NA,NA,NA,NA,NA,NA,NA,53.24604317,NA,NA,NA,38.41176471,NA,NA,53.54206897,NA,NA,NA,NA,NA,NA,NA,26.00560224,16.02210724
19/10/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5184466,29.98222515,18.86495177,15.57708779,27.97041199,27.17277487,33.55174543,24.85980198,23.92751603,76.81637717,64.66906475,13.68349106,18.75528701,60.68942436,57.50588235,15.71205927,11.32343011,107.5304828,121.0387239,114.0654347,92.29795158,65.99258344,12.95228628,36.15345269,133.8433205,30.16078431,15.33537159
20/11/1997,35.05369128,29.05172414,35.42430447,87.056,91.58283133,89.1502568,22.4400818,80.88906752,96.51048951,102.0585106,59.0407767,38.23699803,21.56913183,23.88543897,35.0423221,35.15706806,39.06065612,NA,40.07499303,95.94168734,82.15107914,NA,24.85196375,98.34672021,131.8235294,21.12008176,NA,149.0667586,127.3665567,118.3532263,120.3184358,106.6477132,NA,NA,124.4452996,36.94341737,17.69755409
22/12/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.52038835,51.83541804,25.26366559,48.18843683,47.42378277,72.57591623,60.61707382,64.76633663,57.10593811,101.4751861,111.0244604,21.41114616,27.83081571,124.2851406,148.1764706,30.15431783,22.34188611,NA,102.3751375,125.9254771,140.8621974,NA,18.95029821,120.4040921,164.851017,44.05826331,22.00047037
7/01/1998,48.84563758,41.05172414,74.74792244,91.792,125.1942771,119.744958,39.88957055,139.1720257,140.7762238,130.0585106,119.0349515,68.9078341,31.44694534,58.1509636,57.5494382,117.513089,73.59317848,83.36316832,74.42319487,102.1389578,119.6143885,28.4384858,31.98187311,132.8366801,151.6352941,47.04598876,29.12424038,158.9103448,134.3122112,119.8412602,148.2756052,110.7404203,21.14512922,132.8746803,170.5437053,72.67731092,25.14534337
23/01/1998,54.58389262,40.29310345,85.3798627,89.808,128.2003012,117.3717901,43.69488753,150.1286174,138.6433566,139.1861702,125.8776699,88.99144174,NA,NA,NA,141.8062827,NA,NA,NA,NA,NA,NA,39.74924471,NA,151.7764706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7271709,28.6321731
8/02/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.1300971,107.6352864,65.17363344,76.81049251,88.11554307,134.104712,89.48965425,101.2724752,101.5263451,106.6612903,134.5870504,49.77497371,73.56495468,137.5609103,159.4352941,96.55646398,51.50641458,165.6532414,139.6035204,122.5401394,157.0726257,113.5747837,27.46520875,140.8772379,176.8818032,136.4168067,35.27046096
24/02/1998,NA,47.06896552,NA,94.776,NA,NA,62.53169734,NA,140.2237762,NA,NA,111.1691903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.3294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28/03/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.2699029,115.761027,63.08038585,80.79336188,NA,128.0209424,71.47329251,60.63247525,93.52523,NA,113.0028777,45.51735016,55.41087613,79.06291834,151.3294118,54.71308125,44.45307225,170.1423448,139.0877888,121.3371706,124.0446927,110.9542645,37.93240557,82.31969309,161.2325454,135.7904762,50.16886171
29/04/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.89067524,NA,73.6582397,NA,NA,NA,NA,88.80148883,NA,NA,NA,NA,NA,63.93025038,NA,NA,NA,NA,129.9404097,NA,NA,NA,NA,NA,NA
16/06/1998,NA,75.65517241,39.82567812,NA,NA,86.60954528,NA,33.84875302,77.41258741,54.20744681,46.43883495,NA,NA,61.11670236,NA,69.4973822,NA,NA,62.28619247,NA,70.42877698,NA,NA,NA,NA,44.84888775,NA,75.72744828,91.00638064,75.70402908,72.0018622,77.21384425,24.49701789,NA,92.63991204,NA,27.71084906
18/07/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96374622,32.06157965,NA,NA,17.99054267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/08/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.86407767,23.93412385,19.69131833,24.58244111,NA,42.19895288,32.36863982,24.15847861,36.05408419,59.74565757,31.85611511,NA,NA,NA,31.35294118,18.19549642,18.41058559,33.67641379,50.57051705,60.2014541,29.8488806,48.62175525,16.3916501,21.4859335,27.60869565,31.10644258,15.43058824
4/09/1998,16,NA,19.96374804,64.832,NA,NA,NA,23.22508039,41.53846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.10375671,NA,NA,NA,NA,21.24208566,NA,NA,NA,NA,NA,NA
20/09/1998,NA,NA,NA,83.68,NA,84.2636227,18.55664622,40.1085209,NA,49.58510638,11.85825243,16.01448321,16.80707395,11.25910064,12.97752809,24.18848168,21.60746229,15.27207921,11.2553666,17.51736973,15.89208633,11.96319664,13.77643505,27.45917001,31.04705882,9.168369954,10.1584515,21.00993103,43.57777778,71.05755832,23.18063315,39.6736712,12.32206759,12.04092072,16.60967565,36.71316527,11.31514581
6/10/1998,NA,NA,NA,88.68,83.96536145,85.57271702,NA,NA,69.76923077,NA,NA,17.24226465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.17537108,40.69747899,NA
22/10/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.15533981,19.25345622,NA,17.72912206,NA,34.10994764,NA,NA,NA,NA,NA,NA,NA,NA,54.10588235,NA,NA,36.66896552,79.13267327,87.11541957,35.716946,40.67985167,NA,NA,NA,69.59663866,13.52869238
7/11/1998,33.96644295,30.62068966,31.38275322,93.224,85.23042169,93.87423274,24.62944785,108.0731511,97.85314685,107.3776596,14.50485437,20.31468071,19.78456592,12.27944325,14.03707865,29.52879581,25.89564144,18.21386139,13.064678,19.08560794,19.0618705,13.98422713,17.22356495,43.47657296,109.4,10.03398058,11.95273464,45.38289655,100.5628163,106.7282642,39.45437616,49.85537701,13.82902584,12.82352941,43.65750412,105.654902,13.21119473
