"DATE","ACE","ALB1","ALB2","ALTH","ANDE","ANGO","ARDA","ATKI","BENN","BIDD","BOA1","BOKA","BROW","BRUC","BRYD","BYEN","CAIR","CAME","CAMP","CASU","COLL","COOM","CORR","COYR","CRAN","DULB","DUMB","FLAG","GARD","GNO1","GNO2","GOUN","GUND","KENT","KOND","KWOB","KWOR","LITT","MART","MEAR","METT","MIRI","MOAT","MTMA","MUIR","MURA","NGOP","NONA","NOOB","NOON","OWIN","PABE","PALL","PARK","PILL","PLAN","PLEA","POOR","POWE","QUEE","RANG","REDB","REDM","RONN","TAAN","TAAR","TOOL","TORD","UNIC","VARL","WAGI","WALB","WARG","WARR","WEST","WHIA","WHIN","WHIW","YAAL","YARN","YEAL","YELL"
1996-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6848436246993,NA,62.18379447,NA,NA,NA,NA,NA,NA,89.76205788,NA,68.31156317,63.936,NA,NA,84.11518325,63.4643877,60.68106181,NA,NA,NA,64.34917044,88.40312239,NA,72.17109718,NA,NA,NA,77.73817035,22.18010643,NA,61.1510574,NA,50.29605792,NA,75.25970549,NA,101.9764706,NA,83.96503497,18.9448894585069,NA,NA,50.13309445,NA,NA,NA,NA,12.7848633496847,43.46800361,NA,67.9893617,NA,NA,129.2714483,94.89240924,90.88882157,NA,NA,NA,98.54376164,76.13967862,67.22067594,NA,64.17647059,NA,NA,120.6733894,NA,37.6487603305785,24.40461611,NA
1996-06-19,NA,47.2808132147395,53.9248895434462,NA,NA,21.8680555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,NA,NA,NA,NA,NA,NA,NA,14.9644833948339,41.3887375113533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.6972789115646,NA,22.5516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3119679519279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3242811501597,NA,NA,NA,NA,NA,NA
1996-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.55720492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.84875302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2792397660819
1996-07-28,NA,NA,NA,NA,44.5433734939759,NA,NA,NA,NA,NA,24.2983159582999,NA,NA,NA,NA,NA,NA,45.1351874244256,NA,22.43729904,NA,NA,NA,24.40580524,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.37841191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5287723785166,NA,NA,NA,57.8433412604043,36.7075882068632,NA,NA,16.4811188811189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2740448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.96569179,NA,26.95287958,NA,NA,NA,NA,NA,NA,18.45776415,NA,NA,NA,NA,28.14100719,NA,NA,NA,15.58912387,NA,NA,NA,NA,NA,13.22352941,18.9424083769633,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75946704067321,NA,NA,NA,NA,NA,NA,NA,NA,16.4748355925379,19.1617458279846,NA,19.12686567,NA,NA,NA,NA,NA,NA,NA,NA,30.9380165289256,NA,NA
1996-08-22,50.05263158,37.7115628970775,53.9175257731959,37.81377205,NA,15.75,NA,74.47440945,53.96666667,56.5,NA,NA,NA,NA,84.4668435,NA,64.1827774,NA,NA,NA,70.4,NA,NA,NA,NA,NA,NA,NA,11.1706642066421,NA,77.41333333,44.61368653,NA,67.35911179,NA,NA,NA,NA,NA,NA,60.8469387755102,NA,16.8327953518399,NA,NA,NA,NA,NA,NA,NA,NA,63.3289473684211,25.1485478,NA,NA,NA,45.2699048572859,NA,NA,NA,66.26282051,NA,NA,47.97015536,NA,NA,NA,NA,NA,36.25951164,NA,NA,NA,NA,NA,66.702875399361,NA,NA,57.14285714,NA,NA,26.3619883040936
1996-08-29,NA,NA,NA,NA,NA,NA,22.44966443,NA,NA,NA,NA,NA,13.16063199,22.24137931,NA,NA,NA,NA,36.83295195,NA,NA,NA,30.464,NA,NA,26.46596859,NA,NA,NA,NA,NA,49.91641566,NA,NA,65.03608118,NA,NA,NA,NA,10.26554828,NA,NA,NA,27.00884244,NA,NA,NA,13.57647059,NA,47.75524476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5106383,NA,NA,13.21406897,24.67172717,28.84065435,NA,NA,NA,NA,26.54882571,NA,NA,NA,NA,14.80153931,11.36470588,NA,NA,10.35183443,NA
1996-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.30679612,18.31468071,NA,NA,NA,NA,NA,NA,21.90675241,NA,16.00214133,NA,NA,NA,31.2617801,24.0719697,15.0150495,NA,NA,NA,NA,14.81265682,NA,NA,48.191067,NA,NA,15.09884332,NA,NA,16.82477341,NA,NA,NA,22.61579652,NA,22.52941176,NA,NA,NA,NA,NA,13.27439959,NA,NA,NA,NA,NA,12.29282017,NA,NA,NA,NA,NA,22.99405941,32.37109967,NA,NA,NA,23.96461825,32.59950556,16.02982107,NA,16.0230179,NA,30.26992853,16.7372549,NA,NA,15.54280339,NA
1996-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.30868167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.17493797,NA,NA,15.33753943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.32867133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-10-25,66.94627193,NA,NA,77.3440678,NA,NA,NA,93.73228346,NA,81.57692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.82707873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.84815446,NA,NA,NA,NA,NA,NA,NA,NA,93.38095238,NA,NA,NA
1996-11-10,71.26589912,35.4193138500635,53.4904270986745,87.72067797,NA,15.8472222222222,NA,100.6929134,73.34640523,91.97115385,NA,NA,NA,NA,117.4217507,NA,95.45949626,NA,NA,NA,86.3,NA,NA,NA,NA,NA,NA,NA,8.74550484094052,62.8392370572207,97.29333333,67.33038999,NA,129.5313936,NA,NA,NA,NA,NA,NA,70.6462585034014,NA,16.6651612903226,NA,NA,NA,NA,NA,NA,NA,NA,77.5526315789474,37.44711102,NA,NA,NA,39.5127691537306,NA,NA,NA,81.8974359,NA,NA,51.65944399,NA,NA,NA,NA,NA,56.53253833,NA,NA,NA,NA,NA,70.9664536741214,NA,NA,86.55952381,NA,NA,21.8010517090272
1996-11-17,NA,NA,NA,NA,NA,NA,27.43624161,NA,NA,NA,NA,13.17669903,14.44305464,24.20689655,NA,NA,NA,NA,38.7628568,21.37299035,NA,13.49678801,31.952,18.0494382,NA,32.01570681,NA,NA,NA,NA,NA,NA,NA,NA,76.45158462,62.77915633,NA,17.92661871,NA,11.50879346,NA,NA,NA,64.93810289,NA,NA,NA,37.82352941,NA,71.86013986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.14361702,NA,NA,14.76137931,31.49416942,34.90760376,NA,NA,NA,NA,29.37082818,NA,NA,NA,NA,36.01759208,12.94005602,NA,NA,12.72953904,NA
1996-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78135048,NA,15.41970021,NA,22.21872659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.46056782,NA,NA,18.69486405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996-12-19,NA,NA,NA,NA,58.8518072289157,NA,NA,NA,NA,NA,19.6271050521251,NA,NA,NA,NA,14.0017746228926,NA,78.916807738815,NA,24.64951768,NA,15.02997859,NA,22.86292135,52.8,NA,31.82413897,16.98970297,NA,NA,NA,NA,14.1240591,NA,NA,95.43796526,15.2089232089232,20.94244604,13.75814932,NA,NA,18.88217523,NA,NA,10.5814925877434,37.45381526,84.9626168224299,NA,20.2068062827225,NA,14.525895140665,NA,NA,10.55901891,76.178953626635,55.5333333333333,NA,30.4756003098373,10.8573426573427,9.749718659,NA,NA,14.7973950795948,NA,NA,NA,NA,16.5031488677476,16.4067307692308,NA,46.23836127,NA,16.00198807,40.3835616438356,14.10997442,NA,NA,NA,NA,41.3719008264463,22.35183443,NA
1997-01-04,NA,NA,NA,NA,NA,NA,35.10067114,NA,NA,NA,NA,NA,NA,33.89655172,NA,NA,NA,NA,79.99000361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.09487952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.8247588,NA,NA,NA,NA,NA,120.3846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.6223404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-13,NA,NA,NA,107.9135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-01-20,NA,NA,NA,NA,NA,NA,39.67114094,NA,NA,NA,NA,NA,NA,38.34482759,NA,NA,NA,NA,97.72287125,NA,NA,NA,76.232,NA,NA,NA,NA,NA,NA,NA,NA,122.6950301,NA,NA,109.4622949,NA,NA,NA,NA,15.57832311,NA,NA,NA,137.7065916,NA,NA,NA,147.6,NA,130.2867133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.6595745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.11540616,NA,NA,NA,NA
1997-02-14,NA,NA,NA,130.9583051,NA,NA,NA,147.9409449,NA,126.5673077,NA,NA,NA,NA,126.372679,NA,107.8454731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.5266667,106.9874908,NA,137.161562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.69547242,NA,NA,NA,NA,NA,NA,NA,86.64102564,NA,NA,NA,NA,NA,NA,NA,NA,88.54196479,NA,NA,NA,NA,NA,NA,NA,NA,90.5952381,NA,NA,NA
1997-02-21,NA,NA,NA,NA,NA,NA,42.17449664,NA,NA,NA,NA,37.18834951,NA,36,NA,NA,NA,NA,54.53089245,NA,NA,NA,72.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.68959038,NA,NA,NA,NA,NA,NA,NA,NA,74.48713826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.57978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.52941176,NA,NA,NA,NA,NA
1997-03-09,NA,NA,NA,NA,69.844578313253,NA,NA,NA,NA,NA,27.2365677626303,58.46213592,25.60895326,NA,NA,22.9800354924579,NA,69.8667472793229,NA,69.63022508,NA,47.15845824,81.56,46.48782772,73.4042105263158,127.3612565,53.60454212,42.93386139,NA,NA,NA,113.0519578,33.5862838,NA,102.4514594,105.6315136,43.2114972114972,63.61726619,17.73501577,17.32965235,NA,29.25075529,NA,94.09967846,14.4082020526249,125.0147256,91.2336448598131,142.1294118,32.1151832460733,116.8881119,20.7340153452685,NA,NA,18.85258048,72.1771700356718,54.6932367149758,NA,37.1192873741286,14.0636363636364,14.4199865,NA,79.63297872,19.3227206946454,NA,164.0146207,140.1746975,125.2532566,25.9200053597749,20.7320512820513,NA,132.7132216,65.27441286,25.70178926,64.0753424657534,38.02557545,NA,137.1940627,27.5719888,NA,38.3884297520661,24.09642521,NA
1997-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2176870748299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5131578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7256792287467
1997-03-25,NA,NA,NA,NA,72.3923694779116,NA,NA,NA,NA,NA,28.3576583801123,NA,NA,46.98275862,NA,NA,NA,79.2858524788392,NA,81.64951768,NA,54.70877944,NA,51.61779026,104.284210526316,NA,63.56481111,53.36792079,NA,NA,NA,120.3418675,43.73487594,NA,NA,NA,45.8000858000858,NA,18.68138801,NA,NA,31.64350453,NA,114.3400322,NA,132.6291834,93.8317757009346,NA,29.7068062827225,134.2587413,19.2941176470588,NA,NA,21.18395503,75.1200951248514,61.7072463768116,NA,NA,12.1328671328671,15.94868332,NA,146.356383,18.9811866859624,NA,NA,NA,NA,NA,20.6538461538462,NA,139.2588454,NA,34.71570577,66.1164383561644,60.42710997,NA,NA,NA,NA,35.6280991735537,27.95766698,NA
1997-06-22,NA,71.5870393900889,NA,42.38297151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.70424403,NA,64.88461538,NA,NA,NA,54.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.98,NA,NA,65.15084227,NA,NA,NA,NA,NA,NA,54.6224489795918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1315789473684,NA,NA,NA,NA,NA,NA,NA,NA,39.72435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0750798722045,NA,NA,59.97619048,NA,NA,37.3970201577564
1997-06-29,NA,NA,NA,NA,41.6247488951386,NA,27.05369128,NA,NA,NA,NA,NA,26.94315929,30.29310345,NA,NA,NA,42.6256050338819,27.68828654,NA,NA,NA,70.488,NA,26.8902953586498,72.17277487,NA,NA,NA,NA,NA,87.25094197,NA,NA,89.6336261,NA,NA,NA,NA,16.91881919,NA,NA,NA,134.2250804,NA,NA,NA,43.62352941,NA,89.94405594,NA,NA,NA,NA,NA,NA,NA,NA,17.1166549543219,NA,NA,96.30319149,NA,NA,NA,NA,81.89821266,NA,NA,NA,NA,49.27070457,NA,NA,NA,NA,NA,25.86580573,NA,NA,22.55571361,NA
1997-07-08,45.99120396,NA,42.5272459499264,25.20006805,NA,NA,NA,78.41535433,NA,51.60576923,NA,NA,NA,NA,18.86303191,NA,57.72947189,NA,NA,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,30.0154826958106,77.04666667,65.0544919,NA,40.09341501,NA,NA,NA,NA,NA,NA,41.8877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5526315789474,25.98113208,NA,NA,NA,NA,NA,NA,NA,34.80769231,NA,NA,NA,NA,NA,NA,NA,NA,29.75298669,NA,NA,NA,NA,NA,47.5095846645367,NA,NA,58.64285714,NA,NA,26.6681299385426
1997-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5148356054531,NA,NA,NA,NA,NA,NA,NA,27.15115718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6840836,NA,NA,46.607476635514,NA,NA,NA,20.2287268074216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.46148782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.13669821,NA,NA,NA,NA,NA,NA,27.75368139,NA,25.21176471,NA,NA,NA,NA,NA,12.9961676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.93389356,NA,NA,NA,NA
1997-08-25,65.88651316,36.6213468869123,50.4285714285714,32.50779661,NA,17.8038194444444,NA,93.23228346,70.17254902,57.49038462,NA,NA,NA,NA,21.51724138,NA,69.71885636,NA,NA,NA,40.3666666666667,NA,NA,NA,NA,NA,NA,NA,10.635315813739,35.4368755676658,92.05333333,86.70787344,NA,64.18529862,NA,NA,NA,NA,NA,NA,61.1904761904762,NA,17.2516129032258,NA,NA,NA,NA,NA,NA,NA,NA,61.8289473684211,27.57245135,NA,NA,NA,41.2388582874311,NA,NA,NA,38.33333333,NA,NA,48.01144726,NA,NA,NA,NA,NA,48.41294719,NA,NA,NA,NA,NA,66.776357827476,NA,NA,70.05952381,NA,NA,25.2906806894537
1997-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.91566265,NA,NA,81.4648002,NA,NA,NA,NA,NA,NA,NA,NA,77.89790997,NA,NA,NA,NA,NA,75.31468531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997-10-03,NA,NA,NA,NA,NA,NA,29.61073826,NA,NA,NA,NA,NA,25.61553654,23.18965517,NA,NA,NA,NA,27.80549199,NA,NA,NA,76.848,NA,NA,NA,NA,NA,NA,NA,NA,91.90361446,NA,NA,80.6930352,NA,NA,53.24604317,NA,16.24580777,NA,NA,NA,107.6262058,NA,NA,NA,38.41176471,NA,82.62237762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.5106383,NA,NA,53.54206897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.00560224,NA,NA,16.02210724,NA
1997-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5184466,29.98222515,NA,NA,NA,NA,NA,NA,18.86495177,NA,15.57708779,NA,27.97041199,NA,27.17277487,33.55174543,24.85980198,NA,NA,NA,NA,23.92751603,NA,NA,76.81637717,NA,64.66906475,13.68349106,NA,NA,18.75528701,NA,NA,NA,60.68942436,NA,57.50588235,NA,NA,NA,NA,NA,15.71205927,NA,NA,NA,NA,NA,11.32343011,NA,NA,NA,NA,107.5304828,121.0387239,114.0654347,NA,NA,NA,92.29795158,65.99258344,12.95228628,NA,36.15345269,NA,133.8433205,30.16078431,NA,NA,15.33537159,NA
1997-11-20,NA,NA,NA,NA,NA,NA,35.05369128,NA,NA,NA,NA,59.0407767,38.23699803,29.05172414,NA,NA,NA,NA,35.42430447,21.56913183,NA,23.88543897,87.056,35.0423221,NA,35.15706806,39.06065612,NA,NA,NA,NA,91.58283133,40.07499303,NA,89.1502568,95.94168734,NA,82.15107914,NA,22.4400818,NA,24.85196375,NA,80.88906752,NA,98.34672021,NA,131.8235294,NA,96.51048951,NA,NA,NA,21.12008176,NA,NA,NA,NA,NA,NA,NA,102.0585106,NA,NA,149.0667586,127.3665567,118.3532263,NA,NA,NA,120.3184358,106.6477132,NA,NA,NA,NA,124.4452996,36.94341737,NA,NA,17.69755409,NA
1997-12-15,78.23519737,35.0991105463787,53.2577319587629,93.8159322,NA,22.1493055555556,NA,126.0748031,71.59084967,92.53846154,NA,NA,NA,NA,19.84748011,NA,87.10347175,NA,NA,NA,45.6666666666667,NA,NA,NA,NA,NA,NA,NA,14.6205624711849,92.9264305177112,118.2866667,102.4238411,NA,120.1378254,NA,NA,NA,NA,NA,NA,65.2925170068027,NA,20.6522580645161,NA,NA,NA,NA,NA,NA,NA,NA,68.0657894736842,51.14046587,NA,NA,NA,36.306960440661,NA,NA,NA,35.56410256,NA,NA,63.29313164,NA,NA,NA,NA,NA,71.94821124,NA,NA,NA,NA,NA,72.297124600639,NA,NA,87.75,NA,NA,23.7350277534327
1997-12-22,NA,NA,NA,NA,46.6967871485944,NA,NA,NA,NA,NA,23.3592622293504,88.52038835,51.83541804,NA,NA,17.4920141969831,NA,58.4529625151149,NA,25.26366559,NA,48.18843683,NA,47.42378277,91.3452631578947,72.57591623,60.61707382,64.76633663,NA,NA,NA,NA,57.10593811,NA,NA,101.4751861,66.3723723723724,111.0244604,21.41114616,NA,NA,27.83081571,NA,NA,13.5960636905013,124.2851406,90.9719626168224,148.1764706,24.3324607329843,NA,16.2800511508951,NA,NA,30.15431783,70.1370392390012,54.7541062801932,NA,32.0371804802479,13.4902097902098,22.34188611,NA,NA,16.5571635311143,NA,NA,102.3751375,125.9254771,22.5413372638349,17.4157051282051,NA,140.8621974,NA,18.95029821,69.7397260273973,120.4040921,NA,164.851017,44.05826331,NA,35.6735537190083,22.00047037,NA
1997-12-31,81.82072368,NA,NA,113.2766102,NA,NA,NA,134.3976378,73.90915033,101.2692308,NA,NA,NA,NA,21.64058355,NA,96.01769912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.5077263,NA,122.2366003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.85933246,NA,NA,NA,NA,NA,NA,NA,40.09615385,NA,NA,66.2473426,NA,NA,NA,NA,NA,83.57183419,NA,NA,NA,NA,NA,NA,NA,NA,86.60714286,NA,NA,NA
1998-01-07,NA,NA,NA,NA,55.3212851405622,NA,48.84563758,NA,NA,NA,25.3544506816359,119.0349515,68.9078341,41.05172414,NA,21.0829636202307,NA,66.7134220072551,74.74792244,31.44694534,NA,58.1509636,91.792,57.5494382,124.517894736842,117.513089,73.59317848,83.36316832,NA,NA,NA,125.1942771,74.42319487,NA,119.744958,102.1389578,96.1600171600172,119.6143885,28.4384858,39.88957055,NA,31.98187311,NA,139.1720257,17.3502344046965,132.8366801,93.8598130841121,151.6352941,28.9921465968586,140.7762238,17.8363171355499,NA,NA,47.04598876,72.2919143876338,68.9294685990338,NA,NA,11.5958041958042,29.12424038,NA,130.0585106,19.1707670043415,NA,158.9103448,134.3122112,119.8412602,35.990352405199,19.8320512820513,NA,148.2756052,110.7404203,21.14512922,73.6027397260274,132.8746803,NA,170.5437053,72.67731092,NA,37.9132231404959,25.14534337,NA
1998-01-16,86.89802632,NA,NA,NA,NA,NA,NA,140.8208661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.65195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.60897436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-01-23,NA,NA,NA,NA,NA,NA,54.58389262,NA,NA,NA,NA,125.8776699,88.99144174,40.29310345,NA,NA,NA,NA,85.3798627,NA,NA,NA,89.808,NA,NA,141.8062827,NA,NA,NA,NA,NA,128.2003012,NA,NA,117.3717901,NA,NA,NA,NA,43.69488753,NA,39.74924471,NA,150.1286174,NA,NA,NA,151.7764706,NA,138.6433566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.1861702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.7271709,NA,NA,28.6321731,NA
1998-02-01,92.10964912,NA,NA,141.1867797,NA,NA,NA,141.1200787,87.69084967,119.1538462,NA,NA,NA,NA,21.98938992,NA,108.9169503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.28,NA,NA,123.6094946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.06483816,NA,NA,NA,NA,NA,NA,NA,41.49358974,NA,NA,74.40883074,NA,NA,NA,NA,NA,111.8219194,NA,NA,NA,NA,NA,NA,NA,NA,87.26190476,NA,NA,NA
1998-02-08,NA,NA,NA,NA,66.1875502008032,NA,NA,NA,NA,NA,30.4843624699278,141.1300971,107.6352864,NA,NA,23.2879325643301,NA,89.4062877871826,NA,65.17363344,NA,76.81049251,NA,88.11554307,148.551578947368,134.104712,89.48965425,101.2724752,NA,NA,NA,NA,101.5263451,NA,NA,106.6612903,124.130416130416,134.5870504,49.77497371,NA,NA,73.56495468,NA,NA,92.2514465515057,137.5609103,99.7009345794392,159.4352941,35.6099476439791,NA,23.1416240409207,NA,NA,96.55646398,77.0026753864447,89.63961352657,NA,45.0952749806352,11.1370629370629,51.50641458,NA,NA,22.7105643994211,NA,165.6532414,139.6035204,122.5401394,59.8643976952968,21.8733974358974,NA,157.0726257,113.5747837,27.46520875,77.7123287671233,140.8772379,NA,176.8818032,136.4168067,NA,36.8347107438017,35.27046096,NA
1998-02-17,95.61567982,67.1689961880559,62.499263622975,156.9359322,NA,27.1822916666667,NA,141.8228346,96.40522876,125.0865385,NA,NA,NA,NA,23.61671088,NA,116.0371001,NA,NA,NA,80.3333333333333,NA,NA,NA,NA,NA,NA,NA,15.8243430152144,112.134423251589,NA,145.2332597,NA,127.111026,NA,NA,NA,NA,NA,NA,70.7448979591837,NA,21.7896774193548,NA,NA,NA,NA,NA,NA,NA,NA,72.5,70.98205102,NA,NA,NA,53.1151727591387,NA,NA,NA,43.80769231,NA,NA,88.09484873,NA,NA,NA,NA,NA,115.4186258,NA,NA,NA,NA,NA,81.0830670926518,NA,NA,95.92857143,NA,NA,43.3634238971662
